縣市,鄉鎮市區,門市店名,地址,y,x
雲林縣,虎尾鎮,全家虎尾工專店,雲林縣虎尾鎮立德路２號,23.703323,120.424937
雲林縣,虎尾鎮,全家虎尾新光店,雲林縣虎尾鎮光明路７５號,23.706023,120.44665
雲林縣,虎尾鎮,全家虎尾平和店,雲林縣虎尾鎮光復路１２６號,23.709453,120.446435
雲林縣,虎尾鎮,全家虎尾新忠孝店,雲林縣虎尾鎮忠孝路４４號,23.705514,120.430442
雲林縣,虎尾鎮,全家虎尾五間厝店,雲林縣虎尾鎮虎興南路３８０號,23.72320042,120.41421663000001
雲林縣,虎尾鎮,全家虎尾雲高店,雲林縣虎尾鎮站前東路３０１號１樓,23.736533,120.416198
雲林縣,虎尾鎮,全家虎尾立人店,雲林縣虎尾鎮復興路１７７號１＆２樓,23.707137,120.427769
雲林縣,土庫鎮,全家土庫建國店,雲林縣土庫鎮建國路１３７號,23.67913,120.392628
雲林縣,褒忠鄉,全家褒忠聚寶店,雲林縣褒忠鄉中正路１３１號１樓,23.694684,120.312409
雲林縣,東勢鄉,全家東勢安康店,雲林縣東勢鄉東南村康安路６號,23.67561,120.25527
雲林縣,台西鄉,全家雲林崙豐店,雲林縣台西鄉永豐村崙豐路１０８號１樓,23.721929,120.211185
雲林縣,崙背鄉,全家崙背永昌店,雲林縣崙背鄉南光路１之１０號,23.759949,120.353747
雲林縣,麥寮鄉,全家麥寮六輕店,雲林縣麥寮鄉中興村台塑工業園區１號,23.801308,120.21306
雲林縣,麥寮鄉,全家麥寮長庚店,雲林縣麥寮鄉中興村工業路１５００號,23.795016,120.218776
雲林縣,麥寮鄉,全家麥寮新泰順店,雲林縣麥寮鄉中興路７６－３號,23.752261,120.252307
雲林縣,麥寮鄉,全家麥寮新工店,雲林縣麥寮鄉仁德西路二段５４３號,23.797488,120.226343
雲林縣,麥寮鄉,全家麥寮德順店,雲林縣麥寮鄉施厝村仁德東路５２３號,23.795186,120.281394
雲林縣,麥寮鄉,全家麥寮新合順店,雲林縣麥寮鄉光復路４５號,23.74810242,120.25600963
雲林縣,麥寮鄉,全家麥寮萊杯店,雲林縣麥寮鄉麥豐村２２鄰表福路１９３號壹樓,23.748632,120.251202
雲林縣,麥寮鄉,全家麥寮橋頭店,雲林縣麥寮鄉橋頭村橋頭路３２７號一樓,23.7970160025706,120.273745659714
雲林縣,斗六市,全家斗六榮大店,雲林縣斗六市大學路一段４０２號１樓,23.704877,120.55465
雲林縣,斗六市,全家斗六雲大店,雲林縣斗六市中山路５７３號,23.69455786,120.53837595
雲林縣,斗六市,全家斗六社口店,雲林縣斗六市中山路３２１號１樓２樓全部,23.701389,120.538515
雲林縣,斗六市,全家斗六環中店,雲林縣斗六市中華路２７５號,23.70865,120.549308
雲林縣,斗六市,全家斗六新中興店,雲林縣斗六市中興路３０號,23.723577,120.581846
雲林縣,斗六市,全家斗六海豐崙店,雲林縣斗六市文化路５３１－２號,23.71431842,120.56046563
雲林縣,斗六市,全家斗六工業店,雲林縣斗六市斗工十路１０８號１樓,23.713652,120.591134
雲林縣,斗六市,全家斗六四維店,雲林縣斗六市龍潭里四維路１３２號１樓,23.692184,120.529644
雲林縣,斗六市,全家斗六車頭店,雲林縣斗六市民生路１８７號２樓,23.711598,120.541149
雲林縣,斗六市,全家斗六交流店,雲林縣斗六市榴中里石榴路３６７號,23.729498,120.591053
雲林縣,斗六市,全家斗六新光店,雲林縣斗六市成功路５５３號壹樓,23.700909,120.555605
雲林縣,斗六市,全家斗六新莊店,雲林縣斗六市成功路２７６號１樓,23.705123,120.551121
雲林縣,斗六市,全家斗六竹圍店,雲林縣斗六市溪洲里竹圍路５１號一樓,23.7432121468478,120.556950312933
雲林縣,斗六市,全家斗六西平店,雲林縣斗六市西平路６７７號,23.72477,120.524187
雲林縣,斗六市,全家斗六明德北店,雲林縣斗六市鎮北里明德北路一段１６５號,23.71698786,120.55117595
雲林縣,斗六市,全家斗六保明店,雲林縣斗六市保長路５１－１號,23.70531786,120.52893595
雲林縣,斗六市,全家斗六永昌店,雲林縣斗六市雲林路二段１３５號１樓,23.704576,120.533758
雲林縣,斗六市,全家斗六久安店,雲林縣斗六市雲林路三段４７３號,23.692583,120.5111
雲林縣,斗六市,全家斗六龍潭店,雲林縣斗六市龍潭北路２號１樓,23.691712,120.528466
雲林縣,斗六市,全家斗六鎮北店,雲林縣斗六市鎮北路１５２號１樓．２樓,23.715385,120.543046
雲林縣,斗六市,全家斗六牛桃灣店,雲林縣斗六市鎮北路３４９－２號,23.721863,120.540508
雲林縣,林內鄉,全家林內采虹店,雲林縣林內鄉中正路３０號．３２號,23.761618,120.619612
雲林縣,林內鄉,全家林內重興店,雲林縣林內鄉重興路８６－２號,23.76728,120.577762
雲林縣,古坑鄉,全家古坑永光店,雲林縣古坑鄉永光村光昌路１５巷５號,23.622632,120.555245
雲林縣,莿桐鄉,全家莿桐饒平店,雲林縣莿桐鄉四合村后埔１２８號,23.776708,120.523256
雲林縣,西螺鎮,全家西螺七崁店,雲林縣西螺鎮吳厝里吳厝７０－１號,23.744858,120.422545
雲林縣,西螺鎮,全家西螺三井店,雲林縣西螺鎮振興里７鄰振興１１９之１號,23.789116,120.470939
雲林縣,西螺鎮,全家西螺平和店,雲林縣西螺鎮平和南路３９９號１－３樓,23.796091,120.456828
雲林縣,西螺鎮,全家西螺廣福店,雲林縣西螺鎮光復西路２號,23.797763,120.466273
雲林縣,西螺鎮,全家西螺延平店,雲林縣西螺鎮延平路１９１號,23.800975,120.459108
雲林縣,西螺鎮,全家西螺青果店,雲林縣西螺鎮新安里新興路５００號,23.782511,120.452884
雲林縣,二崙鄉,全家二崙新崙店,雲林縣二崙鄉中山路１１５號,23.769945,120.412783
雲林縣,二崙鄉,全家二崙永定店,雲林縣二崙鄉永定村永定路４０７號,23.796639,120.416455
雲林縣,北港鎮,全家北港文仁店,雲林縣北港鎮華勝里大同路５５４之１號,23.574567,120.293213
雲林縣,北港鎮,全家北港天后店,雲林縣北港鎮中山路９０號,23.566089,120.304497
雲林縣,北港鎮,全家北港順風店,雲林縣北港鎮中正路９５號一樓、二樓,23.569409,120.301999
雲林縣,北港鎮,全家北港豐順店,雲林縣北港鎮公園路７３號１．２樓,23.575315,120.302027
雲林縣,北港鎮,全家北港財神店,雲林縣北港鎮華勝里文仁路１４３號一樓,23.578442,120.300858
雲林縣,北港鎮,全家北港華勝店,雲林縣北港鎮華勝路４１６號１樓,23.583732,120.299475
雲林縣,水林鄉,全家雲林水林店,雲林縣水林鄉新興南路４號，６號,23.5717717707161,120.239651942083
雲林縣,口湖鄉,全家口湖下崙店,雲林縣口湖鄉崙中村中山路７１號,23.618798,120.165072
雲林縣,口湖鄉,全家口湖金湖店,雲林縣口湖鄉港東村１６鄰中正路１之３號,23.57484742,120.15068863
雲林縣,四湖鄉,全家四湖尖山堡店,雲林縣四湖鄉湖西村７鄰中正路３３８號１－２樓,23.636715,120.225417
雲林縣,元長鄉,全家雲林元長店,雲林縣元長鄉長南村１３鄰中山路１１５號１樓,23.650845,120.313111
南投縣,南投市,全家南投新村店,南投縣南投市營北里中正路３３０之６號、之１１號一樓,23.944263,120.695133
南投縣,南投市,全家南投光明店,南投縣南投市中興路２２７號１樓,23.921625,120.693019
南投縣,南投市,全家南投成功店,南投縣南投市自強一路１１５號,23.929309844970703,120.67046356201172
南投縣,南投市,全家南投金袋店,南投縣南投市育樂路９９號１樓,23.9121,120.69132
南投縣,南投市,全家南投老家店,南投縣南投市南崗一路２８號,23.900691,120.684379
南投縣,南投市,全家南投南崗店,南投縣南投市南崗二路４０３號一樓,23.915991,120.676792
南投縣,南投市,全家南投康金店,南投縣南投市復興路３４２號,23.911019,120.685724
南投縣,南投市,全家南投署醫店,南投縣南投市復興路４７８號,23.914028,120.685332
南投縣,南投市,全家南投車站店,南投縣南投市復興路１２１號,23.904974,120.687431
南投縣,南投市,全家南投永順店,南投縣南投市彰南路二段３６０號１樓及地下室,23.9152,120.679885
南投縣,南投市,全家南投仁和店,南投縣南投市平山里彰南路三段５３號,23.924784,120.675548
南投縣,南投市,全家南投新中興店,南投縣南投市學藝路３號,23.950501,120.689312
南投縣,中寮鄉,全家南投中寮店,南投縣中寮鄉永安街９８號,23.879761,120.766701
南投縣,草屯鎮,全家草屯同安店,南投縣草屯鎮中山街２４７號,23.979134,120.682989
南投縣,草屯鎮,全家草屯中正店,南投縣草屯鎮中正路８３６號,23.983561,120.685899
南投縣,草屯鎮,全家草屯雙冬店,南投縣草屯鎮中正路４３之４３號,23.983489,120.792113
南投縣,草屯鎮,全家草屯稻豐店,南投縣草屯鎮中正路１５７３號,23.998715,120.689507
南投縣,草屯鎮,全家草屯虎山店,南投縣草屯鎮中正路６１０號１樓及２樓,23.979122,120.685994
南投縣,草屯鎮,全家草屯金安全店,南投縣草屯鎮中和路１００號,23.990201,120.70702
南投縣,草屯鎮,全家草屯敦和店,南投縣草屯鎮仁愛街８９號,23.980408,120.678459
南投縣,草屯鎮,全家草屯太平店,南投縣草屯鎮太平路一段４９８號,23.968316,120.682887
南投縣,草屯鎮,全家草屯佑民店,南投縣草屯鎮正興街７８號,23.960519,120.682274
南投縣,草屯鎮,全家草屯東寶店,南投縣草屯鎮虎山路７６６號１樓,23.975638,120.685985
南投縣,草屯鎮,全家草屯草狀元店,南投縣草屯鎮草溪路６０５號１樓,23.968649,120.677306
南投縣,草屯鎮,全家草屯金安店,南投縣草屯鎮御富路２１８號,23.989107,120.69171
南投縣,草屯鎮,全家草屯金昌店,南投縣草屯鎮富林路一段３２０號,23.975,120.69982
南投縣,國姓鄉,全家國姓水長流店,南投縣國姓鄉長流村大長路５７７－１７號,24.06445,120.8764
南投縣,埔里鎮,全家埔里安德店,南投縣埔里鎮八德路３８號,23.971641,120.96971
南投縣,埔里鎮,全家埔里暨大店,南投縣埔里鎮大學路５０１號,23.950261,120.925973
南投縣,埔里鎮,全家埔里埔榮店,南投縣埔里鎮蜈蚣里中山路一段２３７之７號１樓,23.978547,120.99308
南投縣,埔里鎮,全家埔里愛埔店,南投縣埔里鎮中山路四段８７號,23.965888,120.934115
南投縣,埔里鎮,全家埔里東榮店,南投縣埔里鎮中正路３７６號,23.964463,120.968379
南投縣,埔里鎮,全家埔里金車店,南投縣埔里鎮中正路５３４號,23.969081,120.964761
南投縣,埔里鎮,全家埔里籃城店,南投縣埔里鎮中正路９８１號,23.979116,120.960859
南投縣,埔里鎮,全家埔里水頭店,南投縣埔里鎮水頭里中正路１６０號,23.954191,120.974804
南投縣,埔里鎮,全家埔里枇杷店,南投縣埔里鎮中華路１－１號１樓,23.960397,120.973854
南投縣,埔里鎮,全家埔里泰安店,南投縣埔里鎮中華路１７０號１樓,23.96807,120.9743
南投縣,埔里鎮,全家埔里埔大店,南投縣埔里鎮民生路１４６號,23.95997,120.96286
南投縣,埔里鎮,全家埔里牛埔店,南投縣埔里鎮西安路二段９０號,23.98951,120.97444
南投縣,埔里鎮,全家埔里大坪頂店,南投縣埔里鎮西安路三段２８６號一樓,24.037677,120.925648
南投縣,埔里鎮,全家埔里高工店,南投縣埔里鎮和平東路４３１號,23.971502,120.976607
南投縣,埔里鎮,全家埔里金牛店,南投縣埔里鎮桃米路２３－７號,23.944162,120.931279
南投縣,埔里鎮,全家埔里九龍店,南投縣埔里鎮隆生路７１號,23.960772,120.967916
南投縣,埔里鎮,全家埔里鐵山店,南投縣埔里鎮鐵山路９號．９－１號,23.974432,120.943026
南投縣,埔里鎮,全家埔里埔基店,南投縣埔里鎮鐵山路１－２號,23.97064,120.947204
南投縣,仁愛鄉,全家仁愛賽德克店,南投縣仁愛鄉南豐村中正路８７－１號,24.003641,121.08696
南投縣,仁愛鄉,全家清境雲海店,南投縣仁愛鄉仁和路２２４號,24.067005,121.167761
南投縣,仁愛鄉,全家仁愛高山青店,南投縣仁愛鄉大同村信義巷３４之６號,24.03216542,121.14267863
南投縣,名間鄉,全家名間松柏店,南投縣名間鄉松山村名松路二段１６７號１、２樓,23.833245,120.636475
南投縣,名間鄉,全家名間水頭店,南投縣名間鄉員集路１５１－１３號,23.835233,120.700251
南投縣,名間鄉,全家名間金交流店,南投縣名間鄉彰南路２４３號,23.84679,120.69739
南投縣,集集鎮,全家集集金集店,南投縣集集鎮民生路６９號,23.827024,120.784917
南投縣,水里鄉,全家水里苒冉店,南投縣水里鄉水信路１段３８０號,23.798129,120.864788
南投縣,魚池鄉,全家魚池日月潭店,南投縣魚池鄉中正路２８６號,23.84733,120.93232
南投縣,魚池鄉,全家魚池水沙連店,南投縣魚池鄉魚池村魚池街３２２號１、２樓,23.896609,120.938067
南投縣,魚池鄉,全家魚池伊達邵店,南投縣魚池鄉義勇街５５號,23.84778,120.93113
南投縣,竹山鎮,全家竹山前山店,南投縣竹山鎮大明路４６１號,23.757482,120.67956
南投縣,竹山鎮,全家竹山金竹店,南投縣竹山鎮竹山路１－６－２號,23.758129,120.687663
南投縣,竹山鎮,全家竹山金溪店,南投縣竹山鎮東鄉路５之７３號１樓,23.765991,120.71619
南投縣,竹山鎮,全家竹山紫南宮店,南投縣竹山鎮集山路一段１６３７號,23.813959,120.722766
南投縣,竹山鎮,全家竹山延和店,南投縣竹山鎮集山路三段５４２號,23.761683,120.693642
南投縣,竹山鎮,全家竹山夯蕃薯店,南投縣竹山鎮集山路三段１２９號,23.76476,120.704021
南投縣,竹山鎮,全家竹山文化園店,南投縣竹山鎮鯉南路２６之１２０號,23.748274,120.677995
南投縣,鹿谷鄉,全家鹿谷麒麟店,南投縣鹿谷鄉仁義路１０６號１樓,23.746593475341797,120.7540054321289
南投縣,鹿谷鄉,全家鹿谷溪頭店,南投縣鹿谷鄉興產路２之３號１樓,23.673452,120.796386
嘉義縣,番路鄉,全家番路觸口店,嘉義縣番路鄉觸口村１－１０號,23.462958,120.522844
嘉義縣,梅山鄉,全家梅山公園店,嘉義縣梅山鄉公園路３３８號１樓,23.578292,120.55906
嘉義縣,竹崎鄉,全家竹崎灣橋店,嘉義縣竹崎鄉灣橋村五間厝３之６號,23.493028,120.501832
嘉義縣,竹崎鄉,全家竹崎中山店,嘉義縣竹崎鄉中山路２８２號,23.518541,120.549183
嘉義縣,中埔鄉,全家中埔頂山門店,嘉義縣中埔鄉金蘭村頂山門６之２８號,23.445118,120.499481
嘉義縣,中埔鄉,全家中埔檨仔林店,嘉義縣中埔鄉社口村１９鄰檨仔林２３－２號,23.44443,120.543867
嘉義縣,中埔鄉,全家中埔和興店,嘉義縣中埔鄉和興村中山路五段９４３號,23.45315835,120.4597718
嘉義縣,中埔鄉,全家中埔中華店,嘉義縣中埔鄉和睦村中華路６７８號,23.44615672,120.45773087
嘉義縣,中埔鄉,全家中埔雙興店,嘉義縣中埔鄉和興村３３鄰中華路３０７號壹樓,23.439543,120.453711
嘉義縣,中埔鄉,全家中埔興化店,嘉義縣中埔鄉富裕路４１３號,23.4444647206274,120.470318528405
嘉義縣,水上鄉,全家水上鎮安店,嘉義縣水上鄉寬士村崎仔頭３１之２號,23.446624,120.425855
嘉義縣,水上鄉,全家水上柳子林店,嘉義縣水上鄉柳林村１５００號,23.430510460833805,120.41166875081993
嘉義縣,水上鄉,全家水上崎子頭店,嘉義縣水上鄉寬士村崎子頭７０１－８０號壹樓,23.458762,120.429405
嘉義縣,水上鄉,全家水上福德店,嘉義縣水上鄉中正路１６１號、１６３號１樓,23.427677,120.398642
嘉義縣,水上鄉,全家水上中興店,嘉義縣水上鄉中興路２７９號（配送用）,23.430295,120.401851
嘉義縣,水上鄉,全家水上民生店,嘉義縣水上鄉民生村忠孝街８１號,23.446767,120.434303
嘉義縣,鹿草鄉,全家鹿草福祿店,嘉義縣鹿草鄉西井村鹿草路２９０號、２９０號附１,23.410129,120.30848148
嘉義縣,太保市,全家太保嘉新店,嘉義縣太保市中山路一段８０６號１樓、２樓,23.498776,120.377238
嘉義縣,太保市,全家太保麻魚店,嘉義縣太保市麻寮里中山路二段１８５號,23.499656,120.3685
嘉義縣,太保市,全家太保祥東店,嘉義縣太保市安仁里１３鄰祥和一路東段２０號一樓,23.458497,120.296537
嘉義縣,太保市,全家太保縣府店,嘉義縣太保市祥和三路東段２１２號一樓,23.454376,120.294047
嘉義縣,朴子市,全家朴子四海店,嘉義縣朴子市永和里應菜埔２９－６號,23.463806,120.236532
嘉義縣,朴子市,全家朴子鴨母寮店,嘉義縣朴子市鴨母寮１之１８號,23.442905,120.245271
嘉義縣,朴子市,全家朴子牛挑灣店,嘉義縣朴子市梅華里１０鄰牛挑灣６５之１號,23.409982,120.25672
嘉義縣,朴子市,全家朴子樸仔腳店,嘉義縣朴子市竹圍里１１鄰大同路１６６號,23.461357,120.24234
嘉義縣,朴子市,全家朴子南通店,嘉義縣朴子市南通路三段７６７號、７６９號１樓,23.463564,120.242987
嘉義縣,朴子市,全家朴子嘉庚店,嘉義縣朴子市嘉朴路西段６號,23.465969,120.284054
嘉義縣,東石鄉,全家東石蚵庄店,嘉義縣東石鄉東石村東石５號附６,23.458153,120.152823
嘉義縣,六腳鄉,全家六腳蒜頭店,嘉義縣六腳鄉蒜頭村１２５號,23.4923923022111,120.291812155833
嘉義縣,新港鄉,全家新港中洋店,嘉義縣新港鄉三間厝１７９號,23.521663,120.385905
嘉義縣,新港鄉,全家新港大潭店,嘉義縣新港鄉大潭村２１鄰１３－２號,23.552168,120.369206
嘉義縣,新港鄉,全家新港新天后店,嘉義縣新港鄉宮前村中山路２５號一樓,23.555791,120.347812
嘉義縣,民雄鄉,全家中正大學店,嘉義縣民雄鄉三興村１６０號,23.536428,120.467398
嘉義縣,民雄鄉,全家中正大學附店,嘉義縣民雄鄉三興村１６８號（學人宿舍）,23.536411,120.466801
嘉義縣,民雄鄉,全家民雄埤角店,嘉義縣民雄鄉福樂村埤角１０６號,23.525299,120.441239
嘉義縣,民雄鄉,全家民雄江厝店,嘉義縣民雄鄉興中村江厝店５４－１號,23.52482,120.421455
嘉義縣,民雄鄉,全家民雄北勢子店,嘉義縣民雄鄉北斗村北勢子２０之３５號,23.533141,120.45674
嘉義縣,民雄鄉,全家民雄十四甲店,嘉義縣民雄鄉大崎村７鄰十四甲路１６之４號,23.509723,120.470102
嘉義縣,民雄鄉,全家中正新創店,嘉義縣民雄鄉大學路１６８號（共同科教室）,23.56284988,120.47556505
嘉義縣,民雄鄉,全家民雄旺萊店,嘉義縣民雄鄉大學路一段４３９號一樓,23.559027,120.469067
嘉義縣,民雄鄉,全家民雄工業店,嘉義縣民雄鄉福樂村中華路１２號１樓、Ｂ１,23.530583,120.453165
嘉義縣,民雄鄉,全家民雄神農店,嘉義縣民雄鄉三興村公園路３７０號壹樓,23.5562142,120.47189701
嘉義縣,民雄鄉,全家民雄正大店,嘉義縣民雄鄉正大路一段９１９號１樓,23.546195,120.458907
嘉義縣,民雄鄉,全家民雄新金興店,嘉義縣民雄鄉金興村２１鄰忠義街８３號全棟,23.517519,120.43796
嘉義縣,民雄鄉,全家民雄興平店,嘉義縣民雄鄉昇平路４２號,23.55747835,120.4302118
嘉義縣,民雄鄉,全家民雄雙福店,嘉義縣民雄鄉雙福村建國路二段８０號、８２號一樓,23.533814,120.436996
嘉義縣,民雄鄉,全家民雄福樂店,嘉義縣民雄鄉埤角路２之９１號一樓,23.5281223667819,120.447355094829
嘉義縣,大林鎮,全家大林大埔美店,嘉義縣大林鎮大美里互助社區１５號,23.599631,120.512534
嘉義縣,大林鎮,全家大林內林店,嘉義縣大林鎮內林里２２９－１號,23.612766999,120.488147
嘉義縣,大林鎮,全家大林佳能店,嘉義縣大林鎮大埔美園區一路４６號二樓,23.58988858,120.50568656
嘉義縣,大林鎮,全家大林大發店,嘉義縣大林鎮西林里中正路４８５號,23.604083,120.454144
嘉義縣,大林鎮,全家大林民生店,嘉義縣大林鎮中興路二段８２號及空地約１９０坪,23.602781,120.468966
嘉義縣,大林鎮,全家大林明華店,嘉義縣大林鎮民生北路６１號,23.601947,120.449116
嘉義縣,大林鎮,全家大林慈院店,嘉義縣大林鎮民生路２號Ｂ１樓,23.596293,120.457473
嘉義縣,布袋鎮,全家布袋金滿店,嘉義縣布袋鎮永安里２０７號１樓,23.3733888773227,120.186328086477
嘉義縣,布袋鎮,全家布袋上海店,嘉義縣布袋鎮上海路２１１號,23.37886746,120.16086958
嘉義市,西區八,全家嘉義八德店,嘉義市西區八德路２４０號,23.488819,120.430517
嘉義市,西區上,全家嘉義上新店,嘉義市西區上海路３２２號全部,23.4705,120.438345
嘉義市,西區中,全家嘉義車站店,嘉義市西區中山路５２８號,23.47908,120.44121
嘉義市,西區中,全家嘉義友愛店,嘉義市西區中興路２４１號１樓,23.4821643829346,120.43433380127
嘉義市,西區中,全家嘉義德慶店,嘉義市西區中興路３１９之３號１樓,23.481963,120.432056
嘉義市,西區仁,全家嘉義鑫愛店,嘉義市西區仁愛路５０８號,23.476702,120.442173
嘉義市,西區仁,全家嘉義仁安店,嘉義市西區仁愛路１７５號１樓,23.46986,120.442702
嘉義市,西區嘉,全家嘉義中榮店,嘉義市西區嘉義市西區世賢路二段６００號,23.4675272284519,120.422955923648
嘉義市,西區北,全家嘉義北社尾店,嘉義市西區北湖里１３鄰北社尾路２６０號,23.493860244750977,120.42288970947266
嘉義市,西區北,全家嘉義北港店,嘉義市西區北港路１４６５號,23.492056,120.397003
嘉義市,西區民,全家嘉義光路店,嘉義市西區民生南路５２８號１樓,23.459367,120.443386
嘉義市,西區光,全家嘉義湖瑞店,嘉義市西區光路里民生南路５８９號,23.455967,120.443679
嘉義市,西區民,全家嘉義憶富店,嘉義市西區民權路３９６號１樓,23.482091,120.447965
嘉義市,西區劉,全家嘉義大山店,嘉義市西區劉厝里３３鄰玉山路４９１號,23.470146,120.418087
嘉義市,西區自,全家嘉義自強店,嘉義市西區自強街８６號、８８號、９０號、９２號１樓,23.464975,120.421542
嘉義市,西區保,全家嘉義保安店,嘉義市西區保安二路１５９號,23.493491,120.438208
嘉義市,西區車,全家嘉義南京店,嘉義市西區車店里南京路４２３號４２７號,23.465678,120.435915
嘉義市,西區南,全家嘉義漢口店,嘉義市西區南京路３９２號,23.463727,120.436414
嘉義市,西區垂,全家嘉義國楊店,嘉義市西區垂楊路４３４號,23.473937,120.448951
嘉義市,西區國,全家嘉義向榮店,嘉義市西區國華街５１９號１樓,23.488537,120.446463
嘉義市,西區新,全家嘉義新榮店,嘉義市西區新榮路３３７號之２　１樓,23.479815,120.444006
嘉義市,西區興,全家嘉義興雅店,嘉義市西區興雅路７２號,23.483074,120.434033
嘉義市,西區保,全家嘉義興達店,嘉義市西區保安里興達路３１８號１樓,23.486329,120.436509
嘉義市,西區興,全家嘉義龍興店,嘉義市西區興達路１６６號附１,23.489054,120.441008
嘉義市,東區大,全家嘉義聖馬店,嘉義市東區大雅路二段５６５號二樓商店街,23.475644,120.467098
嘉義市,東區大,全家嘉義藍潭店,嘉義市東區大雅路二段５５７號,23.477494,120.469654
嘉義市,東區文,全家嘉義東雅店,嘉義市東區文雅街４１號,23.483535,120.485973
嘉義市,東區頂,全家嘉義台林店,嘉義市東區頂庄里台林街２６０號,23.498381,120.455347
嘉義市,東區台,全家嘉義仁義店,嘉義市東區台林街９９號,23.494295,120.453991
嘉義市,東區民,全家嘉義文青店,嘉義市東區民族路４４２號（整棟全部）,23.476148,120.45034
嘉義市,東區芳,全家嘉義芳草店,嘉義市東區芳草里１５鄰立仁路８號一樓,23.46581,120.46654
嘉義市,東區吳,全家嘉義祥鳳店,嘉義市東區吳鳳北路１１２號１Ｆ,23.477186,120.453614
嘉義市,東區和,全家嘉義和平店,嘉義市東區和平路１５０號,23.479985,120.456886
嘉義市,東區林,全家嘉義新東義店,嘉義市東區林森東路３１９巷６１號,23.490881,120.467873
嘉義市,東區保,全家嘉義保健店,嘉義市東區保健街１４９號,23.50044,120.45164
嘉義市,東區保,全家嘉義保義店,嘉義市東區保義路１６９號,23.503709,120.452942
嘉義市,東區宣,全家嘉義宣信店,嘉義市東區宣信街２４８號,23.46833,120.460801
嘉義市,東區博,全家嘉義博東店,嘉義市東區博東路１８３號,23.49071,120.45965
嘉義市,東區興,全家嘉義興安店,嘉義市東區興安街１９９號,23.460827,120.450361
嘉義市,東區興,全家嘉義湖子內店,嘉義市東區興安里興美六路１５０號壹樓,23.45866442,120.45222863
嘉義市,東區彌,全家嘉義日新店,嘉義市東區彌陀路２３８巷６９號,23.47432,120.46492
嘉義市,東區新,全家嘉義體育館店,嘉義市東區新開里體育路７３號,23.473683,120.46151
台南市,中西區,全家台南前站店,台南市中西區中山路２０７號１＋２樓（如附圖,22.996803,120.21124
台南市,中西區,全家台南大學店,台南市中西區五妃街１９０號全棟,22.982621,120.205858
台南市,中西區,全家台南五妃店,台南市中西區五妃街２７０號１樓,22.982693,120.199327
台南市,中西區,全家台南芳草店,台南市中西區民生路二段３７５號１樓部份,22.997288,120.189506
台南市,中西區,全家台南赤崁店,台南市中西區民族路二段２５７號一樓,22.996082,120.204244
台南市,中西區,全家台南永福店,台南市中西區永福路一段１９１號,22.9880584,120.2001512
台南市,中西區,全家台南康樂三店,台南市中西區府前路二段１７８號１樓,22.991463,120.193705
台南市,中西區,全家台南美環店,台南市中西區府前路二段２７７號,22.991998,120.189753
台南市,中西區,全家台南忠義店,台南市中西區忠義路一段５６號１樓,22.986379,120.201923
台南市,中西區,全家台南勝興店,台南市中西區武聖路１５３號１樓,23.006043,120.190637
台南市,中西區,全家台南尊王店,台南市中西區金華路三段１４３號一樓,22.99211,120.192774
台南市,中西區,全家台南康順店,台南市中西區健康路一段９０號１樓,22.981432,120.209545
台南市,中西區,全家台南康樂二店,台南市中西區康樂街１５０號一樓,22.994878,120.195105
台南市,中西區,全家台南康樂一店,台南市中西區康樂街１３５號１樓,22.99279,120.19439
台南市,中西區,全家台南美美店,台南市中西區湖美街７２號１樓及地下室,23.002222,120.180134
台南市,東區大,全家台南成大店,台南市東區大學路１號　光復校區學生餐廳,22.996317,120.219527
台南市,東區中,全家台南中平店,台南市東區中華東路一段８８號,22.995421,120.23415
臺南市,東區仁,全家台南新義統店,臺南市東區仁和路１０１－１號,22.971946,120.232807
臺南市,東區仁,全家台南仁東店,臺南市東區仁東街３２號１樓,22.969856,120.235379
台南市,東區北,全家台南車頭店,台南市東區北門路二段２號,22.996406,120.212502
台南市,東區民,全家台南一中店,台南市東區民族路一段１號,22.994134,120.215634
台南市,東區光,全家台南東平店,台南市東區光明街２１７號，２１９號,22.995628,120.228775
台南市,東區自,全家台南東成店,台南市東區自由路三段２２３號,22.98258114,120.23700247
台南市,東區育,全家台南新博店,台南市東區育樂街１７０號１樓,22.994664,120.214663
台南市,東區東,全家台南新樓店,台南市東區東門路一段５７號１樓,22.989133,120.212833
臺南市,東區東,全家台南東文店,臺南市東區東門路三段１６８號,22.978179,120.233157
台南市,東區林,全家台南林森店,台南市東區林森路二段１８８號,22.989101,120.22401
台南市,東區長,全家台南榮寶店,台南市東區長榮路一段２３６號１樓,22.985679,120.21885
台南市,東區長,全家台南常榮店,台南市東區長榮路三段３９號１、２樓,22.993645,120.221564
臺南市,東區崇,全家台南崇善店,臺南市東區崇善路６８８號,22.967506,120.231573
臺南市,東區崇,全家台南東德店,臺南市東區崇德路１２８號,22.979557,120.219428
台南市,東區崇,全家台南崇德店,台南市東區崇德路７３７號,22.968072,120.227695
台南市,東區崇,全家台南新崇義店,台南市東區崇德路４７１－３號,22.97485,120.226591
臺南市,東區富,全家台南富農一店,臺南市東區富農街二段３號１樓,22.984994,120.235456
台南市,東區裕,全家台南虎尾寮店,台南市東區裕平路１５號,22.985179,120.238908
台南市,東區裕,全家台南裕聖店,台南市東區裕信路３８３號,22.978072,120.245291
